"initial data","nodes number","recall"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","1.0"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","1.0"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","1.0"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","1.0"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","1.0"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","1.0"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.8"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","1.0"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","1.0"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.8"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","1.0"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","1.0"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.8"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.8"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","9","0.6"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.8333333333333334"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
"A","12","0.6666666666666666"
